#{"t_start": 1781094374.7070918, "env_id": "None"}
r,l,t
10.0,1,212.593636
10.0,1,212.593636
3.0,1,212.593636
10.0,1,212.606792
10.0,1,212.60854
10.0,1,212.60854
-10.0,1,212.60854
3.0,1,212.60854
10.0,1,212.60854
10.0,1,212.629611
10.0,1,212.629611
10.0,1,212.629611
10.0,1,212.629611
-10.0,1,212.640135
-10.0,1,212.640135
-10.0,1,212.640135
10.0,1,212.640135
3.0,1,212.65624
10.0,1,212.65624
3.0,1,212.65624
10.0,1,212.672021
10.0,1,212.672021
3.0,1,212.672021
10.0,1,212.687924
10.0,1,212.687924
-10.0,1,212.687924
10.0,1,212.687924
-10.0,1,212.687924
10.0,1,212.70365
3.0,1,212.706642
-10.0,1,212.706642
3.0,1,212.706642
10.0,1,212.706642
3.0,1,212.719662
-10.0,1,212.719662
10.0,1,212.719662
-10.0,1,212.719662
10.0,1,212.735491
10.0,1,212.735491
-10.0,1,212.735491
-10.0,1,212.735491
3.0,1,212.751131
-10.0,1,212.751131
-10.0,1,212.751131
10.0,1,212.751131
3.0,1,212.766905
10.0,1,212.766905
10.0,1,212.766905
-10.0,1,212.766905
-10.0,1,212.787358
-10.0,1,212.787358
10.0,1,212.787358
10.0,1,212.787358
10.0,1,212.798369
10.0,1,212.806821
3.0,1,212.806821
3.0,1,212.806821
3.0,1,212.815518
-10.0,1,212.815518
10.0,1,212.815518
3.0,1,212.815518
-10.0,1,212.831421
-10.0,1,212.831421
-10.0,1,212.831421
3.0,1,212.831421
10.0,1,212.846079
3.0,1,212.850819
10.0,1,212.850819
10.0,1,212.850819
10.0,1,212.862875
10.0,1,212.862875
10.0,1,212.862875
10.0,1,212.877469
10.0,1,212.877469
10.0,1,212.877469
3.0,1,212.877469
10.0,1,212.893265
-10.0,1,212.893265
-10.0,1,212.893265
10.0,1,212.893265
3.0,1,212.90686
10.0,1,212.908897
3.0,1,212.908897
3.0,1,212.908897
10.0,1,212.908897
3.0,1,212.92497
3.0,1,212.92497
10.0,1,212.92497
-10.0,1,212.92497
10.0,1,212.940676
10.0,1,212.940676
3.0,1,212.940676
10.0,1,212.940676
10.0,1,212.956481
10.0,1,212.956481
10.0,1,212.956481
3.0,1,212.956481
3.0,1,212.975586
-10.0,1,212.975586
10.0,1,212.975586
10.0,1,212.975586
-10.0,1,212.988302
-10.0,1,212.988302
3.0,1,212.988302
10.0,1,212.988302
10.0,1,213.008471
10.0,1,213.008471
10.0,1,213.008471
3.0,1,213.008471
-10.0,1,213.019982
10.0,1,213.019982
3.0,1,213.019982
3.0,1,213.019982
-10.0,1,213.019982
10.0,1,213.035806
3.0,1,213.035806
-10.0,1,213.035806
-10.0,1,213.035806
10.0,1,213.051509
10.0,1,213.051509
3.0,1,213.051509
10.0,1,213.051509
3.0,1,213.067281
3.0,1,213.067281
3.0,1,213.067281
3.0,1,213.067281
3.0,1,213.086432
3.0,1,213.086432
-10.0,1,213.088681
3.0,1,213.088681
-10.0,1,213.098691
10.0,1,213.098691
3.0,1,213.098691
10.0,1,213.114406
-10.0,1,213.114406
10.0,1,213.114406
-10.0,1,213.114406
10.0,1,213.114406
10.0,1,213.130097
10.0,1,213.130097
3.0,1,213.130097
3.0,1,213.145876
3.0,1,213.145876
3.0,1,213.145876
3.0,1,213.145876
-10.0,1,213.145876
10.0,1,213.16161
10.0,1,213.16161
-10.0,1,213.16161
-10.0,1,213.16161
3.0,1,213.177705
10.0,1,213.177705
10.0,1,213.177705
10.0,1,213.177705
10.0,1,213.177705
10.0,1,213.193518
3.0,1,213.199699
10.0,1,213.207581
10.0,1,213.209331
10.0,1,213.209331
3.0,1,213.209331
-10.0,1,213.209331
3.0,1,213.225124
-10.0,1,213.225124
10.0,1,213.225124
10.0,1,213.225124
10.0,1,213.225124
-10.0,1,213.241231
3.0,1,213.241231
3.0,1,213.241231
3.0,1,213.241231
-10.0,1,213.241231
3.0,1,213.241231
10.0,1,213.257208
3.0,1,213.257208
3.0,1,213.257208
10.0,1,213.257208
3.0,1,213.275664
-10.0,1,213.275664
3.0,1,213.275664
3.0,1,213.275664
3.0,1,213.28978
-10.0,1,213.28978
10.0,1,213.28978
3.0,1,213.28978
10.0,1,213.307722
10.0,1,213.307722
3.0,1,213.307722
10.0,1,213.307722
3.0,1,213.323162
3.0,1,213.323162
3.0,1,213.323162
-10.0,1,213.323162
3.0,1,213.336445
3.0,1,213.336445
10.0,1,213.336445
10.0,1,213.336445
3.0,1,213.352154
10.0,1,213.352154
10.0,1,213.352154
3.0,1,213.352154
10.0,1,213.367788
-10.0,1,213.367788
-10.0,1,213.367788
10.0,1,213.367788
10.0,1,213.38348
3.0,1,213.38348
3.0,1,213.38348
10.0,1,213.38348
3.0,1,213.399174
3.0,1,213.399174
10.0,1,213.399174
-10.0,1,213.407613
3.0,1,213.419427
10.0,1,213.421433
-10.0,1,213.423439
10.0,1,213.427448
3.0,1,213.432258
3.0,1,213.432258
3.0,1,213.432258
3.0,1,213.432258
10.0,1,213.447267
10.0,1,213.447267
10.0,1,213.447267
-10.0,1,213.447267
10.0,1,213.463006
3.0,1,213.463006
10.0,1,213.463006
10.0,1,213.463006
10.0,1,213.478765
10.0,1,213.478765
10.0,1,213.478765
10.0,1,213.478765
3.0,1,213.494453
10.0,1,213.494453
3.0,1,213.494453
10.0,1,213.494453
3.0,1,213.510576
10.0,1,213.510576
3.0,1,213.510576
10.0,1,213.510576
10.0,1,213.526481
10.0,1,213.532799
10.0,1,213.534804
3.0,1,213.538813
-10.0,1,213.54258
3.0,1,213.54258
10.0,1,213.54258
10.0,1,213.54258
10.0,1,213.558369
10.0,1,213.558369
10.0,1,213.558369
-10.0,1,213.558369
3.0,1,213.574274
10.0,1,213.574274
10.0,1,213.574274
-10.0,1,213.574274
10.0,1,213.590036
3.0,1,213.590036
10.0,1,213.590036
-10.0,1,213.590036
-10.0,1,213.590036
10.0,1,213.606049
10.0,1,213.607555
10.0,1,213.607555
-10.0,1,213.616687
10.0,1,213.618674
3.0,1,213.623685
3.0,1,213.62569
-10.0,1,213.633706
10.0,1,213.639562
10.0,1,213.643435
3.0,1,213.645439
10.0,1,213.653048
3.0,1,213.653048
10.0,1,213.653048
10.0,1,213.653048
10.0,1,213.668826
10.0,1,213.668826
3.0,1,213.668826
3.0,1,213.668826
10.0,1,213.684671
10.0,1,213.684671
10.0,1,213.684671
3.0,1,213.684671
10.0,1,213.700764
10.0,1,213.700764
3.0,1,213.700764
10.0,1,213.707857
10.0,1,213.716711
3.0,1,213.716711
3.0,1,213.716711
10.0,1,213.716711
10.0,1,213.732409
10.0,1,213.732409
-10.0,1,213.732409
10.0,1,213.732409
3.0,1,213.732409
10.0,1,213.748476
-10.0,1,213.748476
10.0,1,213.748476
10.0,1,213.764577
3.0,1,213.764577
10.0,1,213.764577
-10.0,1,213.764577
3.0,1,213.780308
10.0,1,213.780308
3.0,1,213.780308
3.0,1,213.780308
10.0,1,213.796044
-10.0,1,213.796044
-10.0,1,213.796044
3.0,1,213.808129
-10.0,1,213.812758
-10.0,1,213.812758
-10.0,1,213.812758
10.0,1,213.812758
-10.0,1,213.827771
10.0,1,213.827771
10.0,1,213.827771
10.0,1,213.827771
10.0,1,213.843763
10.0,1,213.843763
10.0,1,213.843763
10.0,1,213.843763
3.0,1,213.859441
3.0,1,213.861891
10.0,1,213.861891
10.0,1,213.861891
10.0,1,213.875495
3.0,1,213.875495
10.0,1,213.875495
10.0,1,213.875495
3.0,1,213.875495
10.0,1,213.891137
3.0,1,213.891137
3.0,1,213.891137
10.0,1,213.891137
3.0,1,213.891137
3.0,1,213.891137
3.0,1,213.906878
10.0,1,213.908388
3.0,1,213.908388
3.0,1,213.908388
10.0,1,213.922873
10.0,1,213.922873
-10.0,1,213.922873
10.0,1,213.922873
-10.0,1,213.922873
10.0,1,213.938911
10.0,1,213.938911
10.0,1,213.938911
-10.0,1,213.938911
10.0,1,213.956286
3.0,1,213.956286
10.0,1,213.956286
-10.0,1,213.956286
-10.0,1,213.970514
3.0,1,213.970514
10.0,1,213.970514
3.0,1,213.970514
10.0,1,213.986601
3.0,1,213.986601
10.0,1,213.986601
10.0,1,213.986601
10.0,1,214.002496
10.0,1,214.008478
3.0,1,214.008478
10.0,1,214.008478
10.0,1,214.018493
3.0,1,214.018493
10.0,1,214.018493
-10.0,1,214.018493
-10.0,1,214.034339
3.0,1,214.034339
3.0,1,214.034339
3.0,1,214.034339
3.0,1,214.050097
10.0,1,214.050097
3.0,1,214.050097
3.0,1,214.050097
10.0,1,214.069152
3.0,1,214.069152
10.0,1,214.069152
10.0,1,214.081832
-10.0,1,214.081832
3.0,1,214.081832
10.0,1,214.097793
3.0,1,214.097793
10.0,1,214.104628
10.0,1,214.108316
10.0,1,214.108316
10.0,1,214.113865
10.0,1,214.118146
10.0,1,214.118146
-10.0,1,214.118146
3.0,1,214.118146
10.0,1,214.129813
10.0,1,214.129813
10.0,1,214.129813
3.0,1,214.129813
10.0,1,214.145529
10.0,1,214.145529
-10.0,1,214.145529
10.0,1,214.145529
3.0,1,214.161386
10.0,1,214.161386
3.0,1,214.161386
3.0,1,214.161386
10.0,1,214.177391
3.0,1,214.177391
-10.0,1,214.177391
10.0,1,214.177391
3.0,1,214.193128
-10.0,1,214.193128
10.0,1,214.193128
3.0,1,214.193128
10.0,1,214.213732
10.0,1,214.213732
10.0,1,214.213732
10.0,1,214.213732
10.0,1,214.228707
3.0,1,214.228707
-10.0,1,214.228707
10.0,1,214.228707
3.0,1,214.240218
-10.0,1,214.240218
-10.0,1,214.240218
3.0,1,214.240218
10.0,1,214.257287
10.0,1,214.257287
3.0,1,214.257287
10.0,1,214.257287
10.0,1,214.2718
3.0,1,214.2718
-10.0,1,214.2718
10.0,1,214.2718
-10.0,1,214.287533
3.0,1,214.287533
3.0,1,214.287533
3.0,1,214.287533
10.0,1,214.308283
10.0,1,214.308283
3.0,1,214.308283
10.0,1,214.308283
-10.0,1,214.319406
3.0,1,214.319406
3.0,1,214.319406
10.0,1,214.319406
10.0,1,214.336608
10.0,1,214.340619
10.0,1,214.342623
3.0,1,214.344628
10.0,1,214.351182
3.0,1,214.351182
3.0,1,214.351182
-10.0,1,214.351182
-10.0,1,214.351182
3.0,1,214.351182
3.0,1,214.367109
10.0,1,214.367109
10.0,1,214.367109
10.0,1,214.382772
3.0,1,214.382772
10.0,1,214.382772
10.0,1,214.382772
10.0,1,214.382772
-10.0,1,214.398417
-10.0,1,214.398417
3.0,1,214.408206
3.0,1,214.408206
10.0,1,214.415615
-10.0,1,214.415615
-10.0,1,214.429997
10.0,1,214.429997
3.0,1,214.429997
10.0,1,214.429997
3.0,1,214.442475
10.0,1,214.445884
10.0,1,214.445884
3.0,1,214.445884
10.0,1,214.445884
3.0,1,214.461628
10.0,1,214.461628
10.0,1,214.461628
3.0,1,214.461628
3.0,1,214.461628
-10.0,1,214.477568
10.0,1,214.477568
10.0,1,214.477568
3.0,1,214.477568
10.0,1,214.477568
-10.0,1,214.477568
10.0,1,214.493645
10.0,1,214.493645
3.0,1,214.493645
-10.0,1,214.493645
3.0,1,214.513467
10.0,1,214.513467
3.0,1,214.513467
-10.0,1,214.513467
10.0,1,214.525711
10.0,1,214.525711
-10.0,1,214.525711
3.0,1,214.525711
-10.0,1,214.545027
3.0,1,214.545027
-10.0,1,214.545027
3.0,1,214.545027
3.0,1,214.557583
3.0,1,214.557583
10.0,1,214.557583
10.0,1,214.557583
10.0,1,214.57454
10.0,1,214.57454
-10.0,1,214.57454
10.0,1,214.57454
10.0,1,214.57454
3.0,1,214.589548
3.0,1,214.589548
10.0,1,214.589548
10.0,1,214.589548
3.0,1,214.60551
10.0,1,214.608112
10.0,1,214.608112
3.0,1,214.608112
3.0,1,214.608112
10.0,1,214.621605
-10.0,1,214.621605
-10.0,1,214.621605
10.0,1,214.621605
10.0,1,214.621605
10.0,1,214.637409
10.0,1,214.637409
10.0,1,214.653497
10.0,1,214.653497
-10.0,1,214.653497
10.0,1,214.653497
10.0,1,214.653497
-10.0,1,214.669135
10.0,1,214.669135
10.0,1,214.676138
10.0,1,214.676138
3.0,1,214.684948
3.0,1,214.686136
3.0,1,214.686136
3.0,1,214.686136
10.0,1,214.700901
10.0,1,214.700901
10.0,1,214.708035
10.0,1,214.708035
10.0,1,214.708035
10.0,1,214.716968
-10.0,1,214.716968
3.0,1,214.716968
10.0,1,214.716968
10.0,1,214.733877
-10.0,1,214.737887
3.0,1,214.737887
-10.0,1,214.751854
3.0,1,214.75386
3.0,1,214.755865
3.0,1,214.764394
10.0,1,214.764394
3.0,1,214.764394
3.0,1,214.764394
10.0,1,214.780136
-10.0,1,214.780136
-10.0,1,214.780136
-10.0,1,214.780136
10.0,1,214.780136
-10.0,1,214.780136
-10.0,1,214.795886
3.0,1,214.800985
3.0,1,214.800985
-10.0,1,214.807996
3.0,1,214.807996
10.0,1,214.811541
3.0,1,214.811541
3.0,1,214.811541
10.0,1,214.811541
10.0,1,214.830964
3.0,1,214.830964
10.0,1,214.830964
10.0,1,214.830964
10.0,1,214.843029
10.0,1,214.843029
-10.0,1,214.843029
10.0,1,214.843029
-10.0,1,214.858864
-10.0,1,214.858864
3.0,1,214.858864
-10.0,1,214.87463
10.0,1,214.87463
10.0,1,214.87463
-10.0,1,214.87463
10.0,1,214.87463
3.0,1,214.890551
10.0,1,214.890551
10.0,1,214.890551
-10.0,1,214.890551
10.0,1,214.908304
10.0,1,214.908304
3.0,1,214.908304
3.0,1,214.908304
10.0,1,214.923389
-10.0,1,214.925395
3.0,1,214.929404
3.0,1,214.93141
3.0,1,214.939209
-10.0,1,214.941214
10.0,1,214.94322
10.0,1,214.945225
10.0,1,214.953944
3.0,1,214.953944
-10.0,1,214.953944
3.0,1,214.953944
10.0,1,214.953944
10.0,1,214.953944
-10.0,1,214.97002
3.0,1,214.97002
10.0,1,214.97002
3.0,1,214.97002
10.0,1,214.985798
10.0,1,214.985798
10.0,1,214.985798
10.0,1,214.985798
3.0,1,215.00154
10.0,1,215.00154
3.0,1,215.008141
-10.0,1,215.008141
10.0,1,215.017655
10.0,1,215.017655
10.0,1,215.017655
10.0,1,215.017655
3.0,1,215.017655
3.0,1,215.033418
3.0,1,215.033418
3.0,1,215.033418
3.0,1,215.033418
10.0,1,215.049367
10.0,1,215.049367
10.0,1,215.049367
3.0,1,215.049367
10.0,1,215.065402
-10.0,1,215.065402
3.0,1,215.065402
3.0,1,215.065402
10.0,1,215.083131
3.0,1,215.083131
10.0,1,215.083131
-10.0,1,215.096859
10.0,1,215.096859
10.0,1,215.107982
3.0,1,215.112527
3.0,1,215.112527
10.0,1,215.112527
3.0,1,215.112527
10.0,1,215.128562
10.0,1,215.128562
3.0,1,215.128562
-10.0,1,215.128562
10.0,1,215.128562
10.0,1,215.144626
-10.0,1,215.144626
3.0,1,215.152135
10.0,1,215.152135
3.0,1,215.152135
3.0,1,215.160558
10.0,1,215.160558
10.0,1,215.160558
10.0,1,215.160558
10.0,1,215.176451
3.0,1,215.176451
-10.0,1,215.176451
3.0,1,215.176451
3.0,1,215.192488
3.0,1,215.197841
3.0,1,215.197841
3.0,1,215.207851
10.0,1,215.207851
10.0,1,215.207851
10.0,1,215.207851
3.0,1,215.223616
10.0,1,215.223616
10.0,1,215.223616
3.0,1,215.239383
10.0,1,215.239383
-10.0,1,215.239383
10.0,1,215.239383
3.0,1,215.255111
3.0,1,215.255111
-10.0,1,215.255111
10.0,1,215.266227
-10.0,1,215.271237
10.0,1,215.271237
10.0,1,215.271237
10.0,1,215.271237
-10.0,1,215.286946
3.0,1,215.286946
10.0,1,215.291873
3.0,1,215.291873
10.0,1,215.291873
3.0,1,215.304143
3.0,1,215.307833
10.0,1,215.307833
10.0,1,215.318433
10.0,1,215.318433
10.0,1,215.318433
-10.0,1,215.318433
10.0,1,215.334483
10.0,1,215.334483
10.0,1,215.334483
-10.0,1,215.334483
3.0,1,215.334483
3.0,1,215.350347
3.0,1,215.350347
3.0,1,215.350347
10.0,1,215.350347
3.0,1,215.366364
10.0,1,215.366364
3.0,1,215.366364
10.0,1,215.366364
-10.0,1,215.382027
-10.0,1,215.382027
10.0,1,215.388391
10.0,1,215.388391
10.0,1,215.388391
-10.0,1,215.397928
-10.0,1,215.397928
10.0,1,215.408043
10.0,1,215.408043
10.0,1,215.413584
3.0,1,215.413584
10.0,1,215.413584
10.0,1,215.429311
3.0,1,215.429311
10.0,1,215.429311
10.0,1,215.429311
10.0,1,215.44495
10.0,1,215.44495
10.0,1,215.44495
3.0,1,215.44495
-10.0,1,215.460755
10.0,1,215.460755
-10.0,1,215.470851
10.0,1,215.470851
3.0,1,215.470851
-10.0,1,215.476873
-10.0,1,215.476873
3.0,1,215.476873
10.0,1,215.476873
-10.0,1,215.49268
10.0,1,215.499824
-10.0,1,215.499824
-10.0,1,215.499824
10.0,1,215.499824
3.0,1,215.511275
3.0,1,215.511275
3.0,1,215.511275
3.0,1,215.511275
-10.0,1,215.523997
10.0,1,215.523997
10.0,1,215.523997
10.0,1,215.539833
3.0,1,215.539833
10.0,1,215.539833
10.0,1,215.539833
3.0,1,215.539833
10.0,1,215.55931
10.0,1,215.55931
3.0,1,215.55931
10.0,1,215.55931
10.0,1,215.571731
10.0,1,215.571731
10.0,1,215.571731
10.0,1,215.587748
10.0,1,215.587748
3.0,1,215.587748
3.0,1,215.587748
-10.0,1,215.587748
3.0,1,215.608458
-10.0,1,215.608458
3.0,1,215.608458
10.0,1,215.608458
10.0,1,215.619475
-10.0,1,215.619475
3.0,1,215.619475
10.0,1,215.619475
3.0,1,215.639749
-10.0,1,215.639749
10.0,1,215.639749
10.0,1,215.639749
3.0,1,215.653554
3.0,1,215.653554
3.0,1,215.653554
3.0,1,215.653554
10.0,1,215.667214
10.0,1,215.667214
-10.0,1,215.667214
10.0,1,215.667214
10.0,1,215.686026
10.0,1,215.686026
-10.0,1,215.686026
10.0,1,215.686026
-10.0,1,215.699044
10.0,1,215.708692
3.0,1,215.708692
10.0,1,215.714715
10.0,1,215.714715
3.0,1,215.714715
3.0,1,215.730367
10.0,1,215.730367
3.0,1,215.740515
-10.0,1,215.740515
10.0,1,215.74606
10.0,1,215.74606
-10.0,1,215.761897
3.0,1,215.761897
3.0,1,215.761897
10.0,1,215.761897
10.0,1,215.773877
-10.0,1,215.777612
-10.0,1,215.777612
10.0,1,215.777612
3.0,1,215.793692
10.0,1,215.793692
-10.0,1,215.793692
-10.0,1,215.793692
3.0,1,215.809757
3.0,1,215.81406
-10.0,1,215.815419
-10.0,1,215.815419
10.0,1,215.826788
10.0,1,215.826788
10.0,1,215.826788
3.0,1,215.826788
3.0,1,215.846005
10.0,1,215.846005
10.0,1,215.846005
-10.0,1,215.846005
3.0,1,215.857677
3.0,1,215.857677
-10.0,1,215.857677
10.0,1,215.873522
3.0,1,215.873522
10.0,1,215.873522
10.0,1,215.889467
10.0,1,215.889467
10.0,1,215.889467
3.0,1,215.889467
10.0,1,215.905414
10.0,1,215.90895
3.0,1,215.91051
3.0,1,215.91051
10.0,1,215.922536
10.0,1,215.924543
10.0,1,215.928556
-10.0,1,215.937645
10.0,1,215.938779
10.0,1,215.938779
-10.0,1,215.938779
3.0,1,215.953746
3.0,1,215.953746
10.0,1,215.953746
3.0,1,215.953746
3.0,1,215.969479
10.0,1,215.969479
3.0,1,215.969479
10.0,1,215.985236
10.0,1,215.985236
3.0,1,215.985236
3.0,1,215.985236
3.0,1,216.000933
10.0,1,216.000933
3.0,1,216.000933
3.0,1,216.000933
3.0,1,216.016935
-10.0,1,216.016935
-10.0,1,216.016935
3.0,1,216.016935
-10.0,1,216.034022
-10.0,1,216.034022
3.0,1,216.034022
3.0,1,216.034022
3.0,1,216.048609
10.0,1,216.048609
10.0,1,216.048609
-10.0,1,216.048609
10.0,1,216.048609
10.0,1,216.064354
10.0,1,216.064354
10.0,1,216.064354
-10.0,1,216.082839
10.0,1,216.082839
3.0,1,216.082839
10.0,1,216.082839
-10.0,1,216.097835
3.0,1,216.097835
-10.0,1,216.097835
-10.0,1,216.097835
10.0,1,216.113448
10.0,1,216.113448
3.0,1,216.113448
10.0,1,216.113448
3.0,1,216.131114
10.0,1,216.131114
-10.0,1,216.131114
10.0,1,216.131114
10.0,1,216.144129
3.0,1,216.144129
10.0,1,216.144129
3.0,1,216.144129
3.0,1,216.161444
3.0,1,216.161444
3.0,1,216.161444
10.0,1,216.161444
3.0,1,216.179087
3.0,1,216.179087
-10.0,1,216.179087
-10.0,1,216.179087
-10.0,1,216.191804
3.0,1,216.191804
-10.0,1,216.191804
10.0,1,216.208922
3.0,1,216.208922
10.0,1,216.208922
3.0,1,216.208922
3.0,1,216.223943
3.0,1,216.223943
10.0,1,216.223943
10.0,1,216.223943
3.0,1,216.223943
10.0,1,216.240077
10.0,1,216.240077
-10.0,1,216.240077
10.0,1,216.240077
3.0,1,216.255825
10.0,1,216.255825
3.0,1,216.255825
-10.0,1,216.255825
3.0,1,216.271698
-10.0,1,216.271698
10.0,1,216.271698
10.0,1,216.287381
10.0,1,216.287381
3.0,1,216.287381
-10.0,1,216.287381
3.0,1,216.303224
10.0,1,216.309094
3.0,1,216.319097
10.0,1,216.319097
3.0,1,216.319097
-10.0,1,216.335129
10.0,1,216.335129
10.0,1,216.335129
10.0,1,216.335129
3.0,1,216.350898
3.0,1,216.350898
10.0,1,216.350898
3.0,1,216.350898
3.0,1,216.366624
10.0,1,216.366624
3.0,1,216.366624
3.0,1,216.366624
3.0,1,216.382624
10.0,1,216.382624
10.0,1,216.382624
10.0,1,216.382624
10.0,1,216.40087
10.0,1,216.40087
-10.0,1,216.40087
10.0,1,216.408947
-10.0,1,216.415095
-10.0,1,216.415095
10.0,1,216.415095
10.0,1,216.429817
10.0,1,216.429817
10.0,1,216.429817
3.0,1,216.445906
10.0,1,216.445906
10.0,1,216.445906
10.0,1,216.445906
3.0,1,216.462015
-10.0,1,216.462015
10.0,1,216.470631
3.0,1,216.47768
3.0,1,216.47768
10.0,1,216.47768
-10.0,1,216.47768
10.0,1,216.47768
10.0,1,216.493801
10.0,1,216.496133
10.0,1,216.496133
3.0,1,216.496133
10.0,1,216.509148
-10.0,1,216.509148
3.0,1,216.509148
3.0,1,216.525253
3.0,1,216.525253
-10.0,1,216.525253
3.0,1,216.54135
10.0,1,216.54135
10.0,1,216.54135
3.0,1,216.54135
-10.0,1,216.557353
3.0,1,216.557353
3.0,1,216.557353
10.0,1,216.557353
3.0,1,216.573054
-10.0,1,216.573054
-10.0,1,216.573054
3.0,1,216.573054
10.0,1,216.58899
10.0,1,216.58899
10.0,1,216.58899
3.0,1,216.58899
10.0,1,216.60921
10.0,1,216.60921
-10.0,1,216.60921
10.0,1,216.60921
10.0,1,216.620733
3.0,1,216.620733
3.0,1,216.620733
3.0,1,216.620733
10.0,1,216.642013
10.0,1,216.642013
10.0,1,216.642013
3.0,1,216.642013
3.0,1,216.658428
10.0,1,216.658428
10.0,1,216.658428
10.0,1,216.668944
10.0,1,216.668944
10.0,1,216.668944
10.0,1,216.684811
3.0,1,216.684811
3.0,1,216.693972
-10.0,1,216.693972
10.0,1,216.693972
3.0,1,216.700641
10.0,1,216.709305
3.0,1,216.709305
10.0,1,216.716352
10.0,1,216.716352
10.0,1,216.716352
10.0,1,216.716352
3.0,1,216.732087
-10.0,1,216.732087
3.0,1,216.732087
10.0,1,216.732087
3.0,1,216.750237
10.0,1,216.750237
10.0,1,216.750237
3.0,1,216.763546
3.0,1,216.763546
10.0,1,216.763546
-10.0,1,216.763546
10.0,1,216.779308
3.0,1,216.779308
10.0,1,216.779308
10.0,1,216.789346
10.0,1,216.795393
3.0,1,216.795393
-10.0,1,216.795393
10.0,1,216.809153
10.0,1,216.811166
3.0,1,216.811166
3.0,1,216.811166
10.0,1,216.820991
10.0,1,216.827032
3.0,1,216.827032
10.0,1,216.827032
10.0,1,216.842952
10.0,1,216.842952
3.0,1,216.842952
10.0,1,216.842952
3.0,1,216.858691
10.0,1,216.858691
3.0,1,216.858691
10.0,1,216.858691
10.0,1,216.875628
10.0,1,216.879639
3.0,1,216.883651
3.0,1,216.885655
10.0,1,216.891345
10.0,1,216.891345
10.0,1,216.891345
-10.0,1,216.891345
-10.0,1,216.909349
10.0,1,216.909349
10.0,1,216.909349
10.0,1,216.909349
10.0,1,216.922383
10.0,1,216.922383
3.0,1,216.922383
10.0,1,216.922383
10.0,1,216.939767
3.0,1,216.939767
3.0,1,216.939767
3.0,1,216.939767
3.0,1,216.954284
10.0,1,216.954284
3.0,1,216.954284
3.0,1,216.954284
10.0,1,216.973402
10.0,1,216.973402
10.0,1,216.973402
10.0,1,216.985724
10.0,1,216.9902
10.0,1,216.9902
3.0,1,216.9902
10.0,1,216.9902
3.0,1,217.001719
3.0,1,217.009368
-10.0,1,217.009368
10.0,1,217.017391
10.0,1,217.020171
10.0,1,217.020171
10.0,1,217.020171
10.0,1,217.020171
10.0,1,217.033345
3.0,1,217.033345
10.0,1,217.033345
-10.0,1,217.033345
10.0,1,217.049183
10.0,1,217.049183
3.0,1,217.049183
10.0,1,217.049183
3.0,1,217.064936
3.0,1,217.064936
10.0,1,217.064936
10.0,1,217.064936
3.0,1,217.080835
-10.0,1,217.080835
10.0,1,217.080835
10.0,1,217.096552
10.0,1,217.096552
10.0,1,217.096552
10.0,1,217.109657
10.0,1,217.113272
10.0,1,217.113272
3.0,1,217.113272
10.0,1,217.113272
10.0,1,217.12802
3.0,1,217.12802
3.0,1,217.12802
3.0,1,217.12802
10.0,1,217.12802
10.0,1,217.143771
3.0,1,217.143771
3.0,1,217.143771
10.0,1,217.143771
-10.0,1,217.163301
10.0,1,217.163301
-10.0,1,217.163301
-10.0,1,217.175315
-10.0,1,217.175315
10.0,1,217.175315
10.0,1,217.192505
3.0,1,217.192505
10.0,1,217.206969
10.0,1,217.210728
10.0,1,217.210728
-10.0,1,217.210728
3.0,1,217.223084
10.0,1,217.223084
3.0,1,217.223084
10.0,1,217.223084
3.0,1,217.238853
10.0,1,217.238853
3.0,1,217.238853
3.0,1,217.238853
3.0,1,217.256038
10.0,1,217.256038
3.0,1,217.256038
10.0,1,217.256038
3.0,1,217.272265
3.0,1,217.272265
3.0,1,217.272265
10.0,1,217.272265
10.0,1,217.286354
10.0,1,217.286354
3.0,1,217.286354
3.0,1,217.286354
-10.0,1,217.305806
10.0,1,217.311329
3.0,1,217.315668
10.0,1,217.318202
3.0,1,217.322725
10.0,1,217.322725
10.0,1,217.322725
10.0,1,217.334061
10.0,1,217.334061
-10.0,1,217.334061
10.0,1,217.334061
3.0,1,217.349806
3.0,1,217.349806
-10.0,1,217.349806
10.0,1,217.365587
10.0,1,217.365587
3.0,1,217.365587
10.0,1,217.365587
10.0,1,217.381605
3.0,1,217.381605
10.0,1,217.381605
3.0,1,217.397507
-10.0,1,217.397507
10.0,1,217.397507
3.0,1,217.397507
-10.0,1,217.409869
10.0,1,217.417223
10.0,1,217.417223
10.0,1,217.419696
3.0,1,217.429097
3.0,1,217.429097
10.0,1,217.429097
10.0,1,217.429097
10.0,1,217.444732
3.0,1,217.444732
10.0,1,217.444732
10.0,1,217.460482
-10.0,1,217.463044
10.0,1,217.46455
3.0,1,217.46455
10.0,1,217.476209
10.0,1,217.476209
10.0,1,217.485148
3.0,1,217.485148
10.0,1,217.49342
3.0,1,217.49342
10.0,1,217.49342
-10.0,1,217.49342
10.0,1,217.510121
-10.0,1,217.514132
10.0,1,217.516137
-10.0,1,217.516137
10.0,1,217.527376
10.0,1,217.527376
10.0,1,217.527376
3.0,1,217.527376
3.0,1,217.539975
10.0,1,217.539975
-10.0,1,217.539975
3.0,1,217.539975
10.0,1,217.556071
10.0,1,217.556071
3.0,1,217.556071
-10.0,1,217.556071
