#{"t_start": 1781094110.7139392, "env_id": "None"}
r,l,t
-10.0,1,52.065536
-10.0,1,52.065536
10.0,1,52.178893
-10.0,1,52.19552
10.0,1,52.196716
10.0,1,52.200114
3.0,1,52.200114
10.0,1,52.208837
-10.0,1,52.208837
10.0,1,52.213198
10.0,1,52.213198
-10.0,1,52.221704
-10.0,1,52.222747
10.0,1,52.225536
-10.0,1,52.225536
-10.0,1,52.231151
-10.0,1,52.233195
-10.0,1,52.2352
10.0,1,52.237206
10.0,1,52.245343
10.0,1,52.248677
10.0,1,52.251395
-10.0,1,52.251395
-10.0,1,52.258799
-10.0,1,52.259843
-10.0,1,52.261111
-10.0,1,52.261111
-10.0,1,52.268713
10.0,1,52.269738
-10.0,1,52.271743
-10.0,1,52.271743
10.0,1,52.278423
10.0,1,52.280428
10.0,1,52.284438
10.0,1,52.285442
-10.0,1,52.293727
-10.0,1,52.294875
10.0,1,52.29688
10.0,1,52.298884
-10.0,1,52.307232
-10.0,1,52.308251
10.0,1,52.310427
-10.0,1,52.311889
-10.0,1,52.319743
-10.0,1,52.320774
10.0,1,52.320774
-10.0,1,52.323036
-10.0,1,52.328878
10.0,1,52.33182
10.0,1,52.334115
10.0,1,52.336388
-10.0,1,52.342896
-10.0,1,52.343942
-10.0,1,52.343942
-10.0,1,52.343942
-10.0,1,52.352402
-10.0,1,52.35344
-10.0,1,52.355052
-10.0,1,52.355052
-10.0,1,52.361685
-10.0,1,52.364498
-10.0,1,52.36551
-10.0,1,52.36551
10.0,1,52.372937
-10.0,1,52.374942
-10.0,1,52.376946
-10.0,1,52.376946
10.0,1,52.383469
-10.0,1,52.385474
-10.0,1,52.38748
10.0,1,52.389485
10.0,1,52.397067
-10.0,1,52.397067
-10.0,1,52.397067
-10.0,1,52.397067
10.0,1,52.408667
-10.0,1,52.410683
-10.0,1,52.414516
-10.0,1,52.414516
-10.0,1,52.424164
10.0,1,52.425245
10.0,1,52.427897
10.0,1,52.427897
-10.0,1,52.437392
-10.0,1,52.438434
10.0,1,52.438434
10.0,1,52.442856
-10.0,1,52.449468
-10.0,1,52.4505
-10.0,1,52.453038
-10.0,1,52.454546
10.0,1,52.461678
-10.0,1,52.46274
-10.0,1,52.46274
-10.0,1,52.465747
-10.0,1,52.47317
-10.0,1,52.47317
10.0,1,52.475424
10.0,1,52.479046
-10.0,1,52.485059
-10.0,1,52.485059
-10.0,1,52.485059
-10.0,1,52.48877
10.0,1,52.49554
10.0,1,52.49656
-10.0,1,52.498529
10.0,1,52.500434
10.0,1,52.50929
10.0,1,52.511891
-10.0,1,52.511891
10.0,1,52.515745
10.0,1,52.523226
-10.0,1,52.525237
-10.0,1,52.527241
10.0,1,52.529246
10.0,1,52.536639
10.0,1,52.53815
-10.0,1,52.53815
-10.0,1,52.53815
10.0,1,52.54793
-10.0,1,52.549935
-10.0,1,52.551941
10.0,1,52.551941
-10.0,1,52.562016
-10.0,1,52.562016
10.0,1,52.56402
-10.0,1,52.566025
-10.0,1,52.571038
10.0,1,52.57227
-10.0,1,52.574255
-10.0,1,52.576239
-10.0,1,52.582734
10.0,1,52.584738
10.0,1,52.587035
-10.0,1,52.587035
-10.0,1,52.594723
-10.0,1,52.594723
10.0,1,52.594723
10.0,1,52.600373
-10.0,1,52.606
10.0,1,52.608005
-10.0,1,52.61001
10.0,1,52.612016
-10.0,1,52.619761
10.0,1,52.621766
-10.0,1,52.621766
-10.0,1,52.623771
-10.0,1,52.630867
10.0,1,52.63188
-10.0,1,52.637228
10.0,1,52.637228
-10.0,1,52.647073
10.0,1,52.64908
-10.0,1,52.65023
10.0,1,52.65023
-10.0,1,52.657264
-10.0,1,52.658295
10.0,1,52.660061
10.0,1,52.660061
10.0,1,52.669132
10.0,1,52.671138
-10.0,1,52.673144
10.0,1,52.677153
-10.0,1,52.682802
10.0,1,52.683911
10.0,1,52.685743
10.0,1,52.68766
-10.0,1,52.695315
10.0,1,52.697956
-10.0,1,52.697956
10.0,1,52.700708
10.0,1,52.707887
-10.0,1,52.708899
-10.0,1,52.708899
10.0,1,52.712026
10.0,1,52.71911
10.0,1,52.71911
10.0,1,52.71911
10.0,1,52.72557
-10.0,1,52.73132
-10.0,1,52.732366
-10.0,1,52.734351
10.0,1,52.734351
10.0,1,52.742802
10.0,1,52.743813
-10.0,1,52.743813
-10.0,1,52.743813
-10.0,1,52.757117
-10.0,1,52.758393
-10.0,1,52.759899
-10.0,1,52.76108
-10.0,1,52.76815
-10.0,1,52.770154
-10.0,1,52.770154
10.0,1,52.772159
10.0,1,52.779709
-10.0,1,52.779709
-10.0,1,52.779709
-10.0,1,52.779709
-10.0,1,52.789835
-10.0,1,52.790907
10.0,1,52.791913
10.0,1,52.794924
-10.0,1,52.799308
10.0,1,52.803407
-10.0,1,52.803407
10.0,1,52.805571
-10.0,1,52.811432
-10.0,1,52.811432
10.0,1,52.811432
-10.0,1,52.82362
10.0,1,52.832157
10.0,1,52.83421
-10.0,1,52.83421
-10.0,1,52.83421
-10.0,1,52.842273
-10.0,1,52.843653
-10.0,1,52.843653
10.0,1,52.843653
-10.0,1,52.85406
10.0,1,52.857284
10.0,1,52.857284
-10.0,1,52.857284
10.0,1,52.870206
-10.0,1,52.871211
-10.0,1,52.871211
-10.0,1,52.871211
-10.0,1,52.878711
10.0,1,52.882183
-10.0,1,52.882183
-10.0,1,52.884184
-10.0,1,52.891992
-10.0,1,52.891992
-10.0,1,52.891992
-10.0,1,52.895084
-10.0,1,52.901323
-10.0,1,52.901323
10.0,1,52.904977
10.0,1,52.907533
-10.0,1,52.916404
-10.0,1,52.918411
-10.0,1,52.920416
-10.0,1,52.922421
-10.0,1,52.928414
-10.0,1,52.930419
-10.0,1,52.932424
-10.0,1,52.932424
10.0,1,52.940398
10.0,1,52.940398
10.0,1,52.94356
-10.0,1,52.94356
-10.0,1,52.955173
-10.0,1,52.955173
10.0,1,52.959184
10.0,1,52.961188
3.0,1,52.970957
10.0,1,52.97383
-10.0,1,52.97383
10.0,1,52.977911
-10.0,1,52.984966
-10.0,1,52.986039
10.0,1,52.986039
-10.0,1,52.988556
-10.0,1,52.995872
10.0,1,52.99875
-10.0,1,52.99875
-10.0,1,53.001069
-10.0,1,53.007517
-10.0,1,53.007517
10.0,1,53.011775
-10.0,1,53.011775
-10.0,1,53.018553
-10.0,1,53.020558
10.0,1,53.022563
-10.0,1,53.024568
-10.0,1,53.031503
-10.0,1,53.032575
-10.0,1,53.034218
10.0,1,53.034218
10.0,1,53.043701
-10.0,1,53.045447
10.0,1,53.047453
10.0,1,53.049458
10.0,1,53.057062
-10.0,1,53.059067
10.0,1,53.061072
-10.0,1,53.063078
-10.0,1,53.069765
10.0,1,53.071769
-10.0,1,53.073774
10.0,1,53.076784
-10.0,1,53.088021
10.0,1,53.09017
10.0,1,53.09017
-10.0,1,53.093206
10.0,1,53.099231
-10.0,1,53.101236
10.0,1,53.10324
-10.0,1,53.105245
10.0,1,53.110418
10.0,1,53.110418
10.0,1,53.117898
-10.0,1,53.117898
-10.0,1,53.124407
10.0,1,53.126416
-10.0,1,53.128421
10.0,1,53.130425
10.0,1,53.139779
10.0,1,53.141784
10.0,1,53.143789
-10.0,1,53.145793
-10.0,1,53.151222
10.0,1,53.15471
-10.0,1,53.155717
10.0,1,53.156797
-10.0,1,53.164577
-10.0,1,53.166601
10.0,1,53.16901
-10.0,1,53.16901
-10.0,1,53.176546
10.0,1,53.177577
-10.0,1,53.179591
-10.0,1,53.183033
-10.0,1,53.188945
10.0,1,53.188945
10.0,1,53.188945
10.0,1,53.188945
-10.0,1,53.203511
-10.0,1,53.206383
-10.0,1,53.206383
10.0,1,53.206383
-10.0,1,53.216446
-10.0,1,53.216446
-10.0,1,53.219525
-10.0,1,53.219525
10.0,1,53.227209
10.0,1,53.230037
-10.0,1,53.230037
-10.0,1,53.230037
10.0,1,53.237628
10.0,1,53.242129
-10.0,1,53.242129
-10.0,1,53.242129
10.0,1,53.252005
10.0,1,53.255582
10.0,1,53.255582
-10.0,1,53.258049
10.0,1,53.267432
-10.0,1,53.268559
-10.0,1,53.268559
10.0,1,53.270671
-10.0,1,53.278625
10.0,1,53.279653
-10.0,1,53.281781
-10.0,1,53.283528
-10.0,1,53.290043
10.0,1,53.29108
10.0,1,53.292372
-10.0,1,53.294309
10.0,1,53.30244
-10.0,1,53.304444
-10.0,1,53.30645
10.0,1,53.310459
10.0,1,53.315292
10.0,1,53.315292
10.0,1,53.315292
10.0,1,53.315292
-10.0,1,53.328791
10.0,1,53.332268
-10.0,1,53.332268
10.0,1,53.335156
-10.0,1,53.341769
-10.0,1,53.342784
10.0,1,53.344424
-10.0,1,53.345615
-10.0,1,53.353082
-10.0,1,53.353082
-10.0,1,53.355855
10.0,1,53.355855
10.0,1,53.366473
10.0,1,53.367477
-10.0,1,53.36926
10.0,1,53.371269
-10.0,1,53.378955
-10.0,1,53.380088
-10.0,1,53.380088
-10.0,1,53.382862
-10.0,1,53.38951
10.0,1,53.391522
-10.0,1,53.391522
-10.0,1,53.393528
-10.0,1,53.399794
10.0,1,53.403546
-10.0,1,53.403546
-10.0,1,53.405514
10.0,1,53.415324
-10.0,1,53.417329
-10.0,1,53.417329
10.0,1,53.419334
-10.0,1,53.426869
-10.0,1,53.430476
10.0,1,53.432752
-10.0,1,53.432752
-10.0,1,53.439852
-10.0,1,53.442822
-10.0,1,53.443896
10.0,1,53.445662
10.0,1,53.453772
10.0,1,53.453772
-10.0,1,53.453772
-10.0,1,53.453772
-10.0,1,53.464137
-10.0,1,53.466643
-10.0,1,53.466643
-10.0,1,53.469797
-10.0,1,53.475226
-10.0,1,53.477415
10.0,1,53.47867
10.0,1,53.482441
-10.0,1,53.488232
-10.0,1,53.489978
-10.0,1,53.491982
10.0,1,53.493987
-10.0,1,53.49881
10.0,1,53.500915
-10.0,1,53.502623
-10.0,1,53.504382
10.0,1,53.510495
10.0,1,53.512501
-10.0,1,53.514506
10.0,1,53.51651
10.0,1,53.526723
-10.0,1,53.527788
-10.0,1,53.529791
-10.0,1,53.531357
10.0,1,53.539487
-10.0,1,53.539487
-10.0,1,53.539487
-10.0,1,53.539487
-10.0,1,53.551862
-10.0,1,53.553367
-10.0,1,53.553367
-10.0,1,53.555374
-10.0,1,53.561585
10.0,1,53.565302
10.0,1,53.567812
-10.0,1,53.567812
-10.0,1,53.575526
-10.0,1,53.576642
10.0,1,53.578404
10.0,1,53.580357
-10.0,1,53.587421
-10.0,1,53.588612
10.0,1,53.590791
-10.0,1,53.590791
-10.0,1,53.599237
10.0,1,53.600986
10.0,1,53.604823
-10.0,1,53.604823
-10.0,1,53.611076
10.0,1,53.613081
-10.0,1,53.615086
-10.0,1,53.615086
-10.0,1,53.622491
10.0,1,53.624494
10.0,1,53.627684
10.0,1,53.627684
10.0,1,53.638497
-10.0,1,53.640501
-10.0,1,53.642506
10.0,1,53.644511
-10.0,1,53.652287
-10.0,1,53.653374
-10.0,1,53.654781
-10.0,1,53.65622
10.0,1,53.662199
10.0,1,53.664205
-10.0,1,53.666714
-10.0,1,53.668719
10.0,1,53.675985
-10.0,1,53.677028
10.0,1,53.679059
-10.0,1,53.680799
-10.0,1,53.687207
-10.0,1,53.688279
-10.0,1,53.690235
-10.0,1,53.691685
-10.0,1,53.696188
10.0,1,53.698259
10.0,1,53.702043
-10.0,1,53.702043
-10.0,1,53.711985
10.0,1,53.713989
10.0,1,53.715994
10.0,1,53.717999
-10.0,1,53.723587
-10.0,1,53.72469
-10.0,1,53.726996
-10.0,1,53.728003
10.0,1,53.735158
10.0,1,53.738243
10.0,1,53.738243
-10.0,1,53.738243
-10.0,1,53.75147
-10.0,1,53.75147
10.0,1,53.754672
10.0,1,53.754672
-10.0,1,53.761903
10.0,1,53.762947
-10.0,1,53.762947
-10.0,1,53.766377
-10.0,1,53.77181
-10.0,1,53.775505
-10.0,1,53.775505
-10.0,1,53.777613
-10.0,1,53.783548
10.0,1,53.786451
10.0,1,53.786451
10.0,1,53.788917
-10.0,1,53.79588
-10.0,1,53.800364
-10.0,1,53.800364
-10.0,1,53.802675
-10.0,1,53.809726
10.0,1,53.812899
-10.0,1,53.812899
10.0,1,53.812899
10.0,1,53.82204
-10.0,1,53.824229
-10.0,1,53.826049
10.0,1,53.826049
10.0,1,53.834251
-10.0,1,53.835373
10.0,1,53.838485
-10.0,1,53.83955
10.0,1,53.846651
-10.0,1,53.848656
-10.0,1,53.85066
10.0,1,53.852665
-10.0,1,53.86263
10.0,1,53.864636
-10.0,1,53.86714
10.0,1,53.868645
-10.0,1,53.87637
10.0,1,53.87637
-10.0,1,53.881603
10.0,1,53.881603
-10.0,1,53.891273
-10.0,1,53.892285
10.0,1,53.892285
10.0,1,53.892285
3.0,1,53.902371
10.0,1,53.905921
-10.0,1,53.905921
10.0,1,53.909508
10.0,1,53.915653
-10.0,1,53.915653
10.0,1,53.921614
3.0,1,53.921614
10.0,1,53.929025
10.0,1,53.93103
-10.0,1,53.933036
-10.0,1,53.93504
-10.0,1,53.941163
10.0,1,53.944402
-10.0,1,53.944402
-10.0,1,53.947152
-10.0,1,53.954395
-10.0,1,53.954395
-10.0,1,53.954395
-10.0,1,53.954395
-10.0,1,53.967399
10.0,1,53.97043
10.0,1,53.972716
10.0,1,53.974893
10.0,1,53.983014
10.0,1,53.985615
10.0,1,53.985615
-10.0,1,53.987961
10.0,1,53.997054
-10.0,1,53.997054
-10.0,1,53.999588
-10.0,1,54.000962
10.0,1,54.00842
-10.0,1,54.010425
-10.0,1,54.012431
-10.0,1,54.012431
-10.0,1,54.020872
-10.0,1,54.02194
10.0,1,54.02194
-10.0,1,54.024265
-10.0,1,54.030046
-10.0,1,54.032422
10.0,1,54.035562
10.0,1,54.035562
10.0,1,54.042384
10.0,1,54.042384
-10.0,1,54.042384
10.0,1,54.042384
10.0,1,54.056888
10.0,1,54.058392
-10.0,1,54.060369
-10.0,1,54.060369
-10.0,1,54.068881
-10.0,1,54.068881
-10.0,1,54.070886
-10.0,1,54.07289
-10.0,1,54.081008
10.0,1,54.082053
-10.0,1,54.082053
10.0,1,54.082053
-10.0,1,54.092485
10.0,1,54.094489
-10.0,1,54.096494
-10.0,1,54.096494
10.0,1,54.105402
-10.0,1,54.105402
-10.0,1,54.107408
10.0,1,54.109414
10.0,1,54.117547
3.0,1,54.117547
10.0,1,54.121467
-10.0,1,54.122622
10.0,1,54.131385
10.0,1,54.131385
-10.0,1,54.135634
-10.0,1,54.135634
-10.0,1,54.142926
10.0,1,54.144932
10.0,1,54.146937
-10.0,1,54.148941
-10.0,1,54.156473
-10.0,1,54.156473
10.0,1,54.160877
10.0,1,54.160877
10.0,1,54.16825
-10.0,1,54.170255
-10.0,1,54.170255
-10.0,1,54.17226
10.0,1,54.180065
10.0,1,54.18207
-10.0,1,54.186034
10.0,1,54.190082
10.0,1,54.196884
10.0,1,54.197929
-10.0,1,54.201086
10.0,1,54.202111
10.0,1,54.210288
-10.0,1,54.213502
-10.0,1,54.213502
10.0,1,54.215507
10.0,1,54.224429
10.0,1,54.227062
-10.0,1,54.227062
-10.0,1,54.229357
-10.0,1,54.234421
-10.0,1,54.236482
-10.0,1,54.236482
10.0,1,54.239656
10.0,1,54.247214
-10.0,1,54.24922
10.0,1,54.251224
-10.0,1,54.251224
-10.0,1,54.258838
-10.0,1,54.261849
-10.0,1,54.263855
10.0,1,54.263855
-10.0,1,54.27246
10.0,1,54.273681
10.0,1,54.276683
10.0,1,54.277689
10.0,1,54.286453
-10.0,1,54.286453
10.0,1,54.286453
10.0,1,54.290659
-10.0,1,54.300258
10.0,1,54.304177
-10.0,1,54.304177
10.0,1,54.308085
-10.0,1,54.312991
-10.0,1,54.315496
-10.0,1,54.315496
-10.0,1,54.315496
10.0,1,54.324848
10.0,1,54.324848
10.0,1,54.330978
-10.0,1,54.330978
-10.0,1,54.338114
10.0,1,54.339134
-10.0,1,54.34088
-10.0,1,54.34088
-10.0,1,54.348841
-10.0,1,54.350845
-10.0,1,54.350845
-10.0,1,54.352851
10.0,1,54.35979
-10.0,1,54.360842
-10.0,1,54.362645
-10.0,1,54.364015
10.0,1,54.372319
10.0,1,54.372319
-10.0,1,54.374655
3.0,1,54.374655
10.0,1,54.384256
-10.0,1,54.386451
10.0,1,54.3882
10.0,1,54.391415
-10.0,1,54.397929
-10.0,1,54.398964
10.0,1,54.400238
-10.0,1,54.400238
-10.0,1,54.409792
-10.0,1,54.411798
-10.0,1,54.413802
-10.0,1,54.413802
10.0,1,54.423056
-10.0,1,54.423056
-10.0,1,54.425769
10.0,1,54.425769
-10.0,1,54.434484
-10.0,1,54.435989
-10.0,1,54.437161
-10.0,1,54.438459
10.0,1,54.444411
10.0,1,54.446416
-10.0,1,54.448421
-10.0,1,54.450426
-10.0,1,54.457511
10.0,1,54.457511
-10.0,1,54.459843
-10.0,1,54.461935
-10.0,1,54.467796
10.0,1,54.471306
-10.0,1,54.471306
-10.0,1,54.4735
-10.0,1,54.474794
-10.0,1,54.480292
-10.0,1,54.480292
-10.0,1,54.480292
10.0,1,54.491996
10.0,1,54.495004
10.0,1,54.496022
-10.0,1,54.496022
10.0,1,54.507764
-10.0,1,54.507764
-10.0,1,54.509769
10.0,1,54.511773
-10.0,1,54.522273
-10.0,1,54.522273
10.0,1,54.522273
-10.0,1,54.522273
10.0,1,54.535778
-10.0,1,54.535778
-10.0,1,54.538647
-10.0,1,54.538647
-10.0,1,54.546043
10.0,1,54.549727
10.0,1,54.549727
10.0,1,54.549727
10.0,1,54.560193
10.0,1,54.563354
-10.0,1,54.564587
-10.0,1,54.566194
-10.0,1,54.573026
-10.0,1,54.573026
-10.0,1,54.575032
10.0,1,54.577037
10.0,1,54.582969
10.0,1,54.585304
-10.0,1,54.585304
10.0,1,54.58916
-10.0,1,54.597663
10.0,1,54.599669
10.0,1,54.601673
10.0,1,54.603677
10.0,1,54.610923
10.0,1,54.615447
-10.0,1,54.615447
10.0,1,54.619385
-10.0,1,54.628073
-10.0,1,54.628073
10.0,1,54.628073
10.0,1,54.636333
10.0,1,54.643938
10.0,1,54.643938
10.0,1,54.643938
10.0,1,54.643938
10.0,1,54.656306
-10.0,1,54.658313
10.0,1,54.660318
-10.0,1,54.662323
-10.0,1,54.668601
-10.0,1,54.668601
-10.0,1,54.670606
-10.0,1,54.670606
-10.0,1,54.678717
-10.0,1,54.679878
-10.0,1,54.679878
-10.0,1,54.679878
-10.0,1,54.688096
-10.0,1,54.6901
10.0,1,54.693993
10.0,1,54.693993
-10.0,1,54.702586
-10.0,1,54.703622
-10.0,1,54.705599
10.0,1,54.707077
10.0,1,54.715627
3.0,1,54.717632
10.0,1,54.719636
-10.0,1,54.721382
10.0,1,54.728046
-10.0,1,54.729066
10.0,1,54.729066
10.0,1,54.734328
-10.0,1,54.742123
-10.0,1,54.746134
10.0,1,54.748138
3.0,1,54.748138
3.0,1,54.756616
-10.0,1,54.756616
-10.0,1,54.756616
10.0,1,54.762443
10.0,1,54.769197
10.0,1,54.770203
-10.0,1,54.770203
-10.0,1,54.770203
10.0,1,54.770203
-10.0,1,54.770203
10.0,1,54.770203
10.0,1,54.785236
10.0,1,54.792909
10.0,1,54.792909
-10.0,1,54.795434
-10.0,1,54.79741
10.0,1,54.805306
-10.0,1,54.805306
-10.0,1,54.805306
10.0,1,54.805306
10.0,1,54.814677
10.0,1,54.816683
10.0,1,54.820692
10.0,1,54.822697
10.0,1,54.828019
10.0,1,54.830024
10.0,1,54.83203
-10.0,1,54.83604
10.0,1,54.84407
10.0,1,54.846075
10.0,1,54.849289
10.0,1,54.849289
10.0,1,54.861259
10.0,1,54.863891
10.0,1,54.867459
-10.0,1,54.867963
-10.0,1,54.875143
-10.0,1,54.875143
-10.0,1,54.875143
-10.0,1,54.875143
10.0,1,54.886712
-10.0,1,54.886712
10.0,1,54.886712
10.0,1,54.892013
-10.0,1,54.895521
10.0,1,54.895521
10.0,1,54.895521
-10.0,1,54.895521
10.0,1,54.909703
-10.0,1,54.913454
10.0,1,54.915459
-10.0,1,54.915459
10.0,1,54.92306
-10.0,1,54.925066
-10.0,1,54.927069
-10.0,1,54.929075
10.0,1,54.935598
10.0,1,54.938311
10.0,1,54.938311
-10.0,1,54.940567
-10.0,1,54.94779
-10.0,1,54.94779
-10.0,1,54.94779
-10.0,1,54.94779
10.0,1,54.962449
-10.0,1,54.962449
-10.0,1,54.964454
10.0,1,54.966459
-10.0,1,54.974157
-10.0,1,54.976161
-10.0,1,54.976161
10.0,1,54.978167
10.0,1,54.987141
-10.0,1,54.987141
-10.0,1,54.989453
10.0,1,54.992406
-10.0,1,54.998385
-10.0,1,54.999428
-10.0,1,54.999428
-10.0,1,55.003014
10.0,1,55.011204
-10.0,1,55.011204
-10.0,1,55.014865
-10.0,1,55.014865
-10.0,1,55.023307
10.0,1,55.024388
10.0,1,55.026423
10.0,1,55.028387
-10.0,1,55.035557
-10.0,1,55.037062
-10.0,1,55.039068
10.0,1,55.041072
-10.0,1,55.047512
10.0,1,55.049517
10.0,1,55.053027
-10.0,1,55.055034
10.0,1,55.063104
-10.0,1,55.063104
-10.0,1,55.066658
10.0,1,55.068897
10.0,1,55.078145
-10.0,1,55.080151
-10.0,1,55.082155
10.0,1,55.084161
-10.0,1,55.091341
-10.0,1,55.093346
-10.0,1,55.093346
-10.0,1,55.095351
-10.0,1,55.102457
10.0,1,55.103584
10.0,1,55.105052
10.0,1,55.107066
-10.0,1,55.114604
-10.0,1,55.11613
-10.0,1,55.117284
10.0,1,55.119291
-10.0,1,55.127506
10.0,1,55.129511
-10.0,1,55.131516
-10.0,1,55.133522
10.0,1,55.142974
10.0,1,55.145802
10.0,1,55.145802
-10.0,1,55.148711
-10.0,1,55.154482
10.0,1,55.156487
-10.0,1,55.158492
-10.0,1,55.160497
-10.0,1,55.166365
3.0,1,55.167875
-10.0,1,55.16988
3.0,1,55.16988
10.0,1,55.17733
-10.0,1,55.180374
10.0,1,55.180374
10.0,1,55.180374
-10.0,1,55.195143
-10.0,1,55.196206
10.0,1,55.19887
10.0,1,55.19887
-10.0,1,55.206644
10.0,1,55.209499
-10.0,1,55.209499
10.0,1,55.211247
-10.0,1,55.217143
10.0,1,55.219136
10.0,1,55.223118
-10.0,1,55.223118
10.0,1,55.230342
-10.0,1,55.232347
-10.0,1,55.232347
10.0,1,55.234352
10.0,1,55.241858
-10.0,1,55.242897
10.0,1,55.244373
-10.0,1,55.246076
-10.0,1,55.25327
-10.0,1,55.256019
10.0,1,55.258527
10.0,1,55.260936
-10.0,1,55.266162
10.0,1,55.269197
10.0,1,55.271497
-10.0,1,55.273835
-10.0,1,55.282021
-10.0,1,55.282021
-10.0,1,55.284492
-10.0,1,55.285854
10.0,1,55.292272
-10.0,1,55.292272
-10.0,1,55.292272
-10.0,1,55.292272
-10.0,1,55.310628
-10.0,1,55.310628
-10.0,1,55.312058
-10.0,1,55.312058
10.0,1,55.321507
-10.0,1,55.323112
-10.0,1,55.325296
-10.0,1,55.325296
10.0,1,55.33326
-10.0,1,55.335264
-10.0,1,55.335264
-10.0,1,55.337269
-10.0,1,55.343625
10.0,1,55.343625
-10.0,1,55.346224
10.0,1,55.349689
-10.0,1,55.354054
10.0,1,55.356124
-10.0,1,55.35813
-10.0,1,55.360135
-10.0,1,55.365189
-10.0,1,55.366253
10.0,1,55.368258
-10.0,1,55.369681
10.0,1,55.376511
-10.0,1,55.378516
-10.0,1,55.378516
10.0,1,55.382525
-10.0,1,55.388011
-10.0,1,55.390136
-10.0,1,55.391586
-10.0,1,55.393035
-10.0,1,55.398359
10.0,1,55.40114
10.0,1,55.40114
10.0,1,55.406181
-10.0,1,55.413983
10.0,1,55.415486
-10.0,1,55.417707
-10.0,1,55.419813
10.0,1,55.426955
-10.0,1,55.426955
-10.0,1,55.429535
10.0,1,55.431283
-10.0,1,55.438733
10.0,1,55.440928
10.0,1,55.440928
-10.0,1,55.442859
10.0,1,55.449287
10.0,1,55.451293
10.0,1,55.453297
-10.0,1,55.455303
-10.0,1,55.463258
-10.0,1,55.464421
-10.0,1,55.464421
-10.0,1,55.46843
-10.0,1,55.474311
-10.0,1,55.474311
-10.0,1,55.474311
10.0,1,55.480537
10.0,1,55.487897
10.0,1,55.489907
-10.0,1,55.491912
10.0,1,55.493917
10.0,1,55.50011
3.0,1,55.502115
-10.0,1,55.50412
-10.0,1,55.50412
10.0,1,55.51027
-10.0,1,55.51027
-10.0,1,55.51027
-10.0,1,55.51027
10.0,1,55.524725
-10.0,1,55.525731
10.0,1,55.529347
-10.0,1,55.529347
10.0,1,55.536495
10.0,1,55.539226
10.0,1,55.540732
-10.0,1,55.54174
10.0,1,55.548606
10.0,1,55.551315
10.0,1,55.553525
10.0,1,55.555698
10.0,1,55.563005
-10.0,1,55.563005
10.0,1,55.565153
-10.0,1,55.565153
10.0,1,55.574638
10.0,1,55.574638
10.0,1,55.574638
-10.0,1,55.574638
10.0,1,55.586881
-10.0,1,55.587921
10.0,1,55.589047
-10.0,1,55.590847
10.0,1,55.598211
-10.0,1,55.600216
10.0,1,55.602221
3.0,1,55.603967
10.0,1,55.60997
-10.0,1,55.611977
10.0,1,55.613982
-10.0,1,55.615987
10.0,1,55.625037
10.0,1,55.629048
10.0,1,55.631053
10.0,1,55.633057
10.0,1,55.64137
10.0,1,55.644718
10.0,1,55.647628
-10.0,1,55.647628
-10.0,1,55.65464
10.0,1,55.655712
-10.0,1,55.657207
-10.0,1,55.657207
10.0,1,55.667107
10.0,1,55.66968
-10.0,1,55.66968
-10.0,1,55.671968
-10.0,1,55.677927
10.0,1,55.679932
10.0,1,55.682942
-10.0,1,55.682942
-10.0,1,55.690851
10.0,1,55.691919
-10.0,1,55.693774
10.0,1,55.695779
3.0,1,55.702948
-10.0,1,55.704952
-10.0,1,55.704952
10.0,1,55.706957
-10.0,1,55.714267
10.0,1,55.714267
-10.0,1,55.717197
-10.0,1,55.717197
-10.0,1,55.727021
-10.0,1,55.727021
-10.0,1,55.731289
10.0,1,55.731289
-10.0,1,55.742002
10.0,1,55.744006
10.0,1,55.745751
-10.0,1,55.747758
-10.0,1,55.755693
3.0,1,55.755693
-10.0,1,55.755693
10.0,1,55.755693
10.0,1,55.767947
10.0,1,55.770353
10.0,1,55.772728
-10.0,1,55.772728
10.0,1,55.78126
10.0,1,55.78126
-10.0,1,55.78126
10.0,1,55.78547
10.0,1,55.791164
-10.0,1,55.79376
10.0,1,55.795428
-10.0,1,55.795428
10.0,1,55.80653
10.0,1,55.80653
-10.0,1,55.809056
10.0,1,55.813053
10.0,1,55.820992
-10.0,1,55.820992
-10.0,1,55.820992
10.0,1,55.826713
10.0,1,55.83311
-10.0,1,55.834147
10.0,1,55.836546
-10.0,1,55.837842
10.0,1,55.849494
10.0,1,55.849494
-10.0,1,55.852039
10.0,1,55.856439
-10.0,1,55.862977
10.0,1,55.864025
10.0,1,55.867792
-10.0,1,55.868798
10.0,1,55.876655
-10.0,1,55.876655
10.0,1,55.879022
-10.0,1,55.880407
-10.0,1,55.889569
-10.0,1,55.889569
-10.0,1,55.889569
10.0,1,55.892935
10.0,1,55.900353
-10.0,1,55.900353
10.0,1,55.904866
-10.0,1,55.904866
10.0,1,55.914583
-10.0,1,55.914583
-10.0,1,55.918237
10.0,1,55.919984
10.0,1,55.926937
10.0,1,55.930041
10.0,1,55.931987
10.0,1,55.931987
-10.0,1,55.939566
10.0,1,55.942757
-10.0,1,55.942757
-10.0,1,55.945018
10.0,1,55.953333
10.0,1,55.958188
-10.0,1,55.958188
10.0,1,55.962413
10.0,1,55.96907
10.0,1,55.970107
-10.0,1,55.972203
10.0,1,55.975748
10.0,1,55.982961
-10.0,1,55.983966
-10.0,1,55.983966
10.0,1,55.988524
-10.0,1,55.994793
